"ID_DDJJ","AÑO_PRESENTACIÓN","NOMBRE","APELLIDO","ID_CARGO","CARGO","TOTAL_BIENES_MUEBLES","TOTAL_BIENES_INMUEBLES","TOTAL_ACCIONES","TOTAL_FONDOS","TOTAL_BONOS","TOTAL_TITULOS","TOTAL_DINERO_EFECTIVO","TOTAL_DINERO_ELECTRONICO","TOTAL_DEUDAS","FECHA_PRESENTACION"
26761,2023,Graciela Viviana,HERNANDEZ,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,56000,0,0,0,0,1407000,0,,2023-04-08 00:00:00.000
26828,2023,Guadalupe,GARCIA IRAOLA,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",365980,2714000,0,0,0,0,5718750,0,,2023-04-27 00:00:00.000
26830,2023,Alejandro Daniel,PUGLIA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),316000,2822918,0,0,0,0,834800,0,,2023-04-13 00:00:00.000
27091,2023,Sergio Gustavo,LOZANO,5,CARGO SUPERIOR A COMISARIO,6300000,7355000,0,0,0,0,1000000,0,,2023-04-25 00:00:00.000
27098,2023,Daniel Eduardo,GHIRIMOLDI,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,660000,0,0,0,0,0,20000,0,,2023-04-28 00:00:00.000
27172,2023,Esteban,HENAIN GARI,5,CARGO SUPERIOR A COMISARIO,119000,60000,0,0,0,0,219000,0,,2023-05-02 00:00:00.000
27244,2023,Andrea,ARAYA,1145,MIEMBRO DE JUNTA COMUNAL,0,210000,0,0,0,0,15000,0,,2023-05-10 00:00:00.000
27285,2023,Silvia Debora Berta,ZVAIG,8,GERENTE GENERAL Y SUBGERENTE GENERAL BANCO CIUDAD,9808000,4702600,0,6000000,0,15397250,16451351,0,,2023-06-06 00:00:00.000
27217,2023,Mariano Gaston,MARTINEZ VEGA,1,NO APLICA,1684000,750001,0,0,0,0,1000000,0,,
27430,2023,Jimena,VIDAL,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",395300,57462500,0,0,0,0,5000,0,,2023-05-31 00:00:00.000
27223,2023,Alejandro Eduardo,GASPARIN SINISTERRA,1,NO APLICA,350000,60000,0,0,0,0,1000,0,,2023-05-16 00:00:00.000
27314,2023,Silvia Beatriz,GRAÑA,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",38000,4000000,0,0,0,0,10000,79683,,2023-06-11 00:00:00.000
27325,2023,Nicolas,ZABALLA,1,NO APLICA,3310000,0,0,0,0,0,5775000,0,,2023-06-15 00:00:00.000
27340,2023,Rolando Javier,JAKSETIC,1,NO APLICA,81000,0,0,0,0,0,50000,0,,2023-06-30 00:00:00.000
27343,2023,Maria Agustina,PANDO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,3875999,0,0,0,0,100000,0,,2023-05-22 00:00:00.000
27373,2023,Julieta Laura,BOVETTI RAMOS,1,NO APLICA,0,0,0,0,0,0,1287016,0,,2023-05-24 00:00:00.000
27405,2023,Viviana Patricia,LARREA,1,NO APLICA,970000,33250000,0,0,0,0,15000,0,,2023-06-28 00:00:00.000
27407,2023,Manuela,MAUNIER,18,SUBSECRETARIO,2500000,4592000,0,0,0,0,1769600,0,,2023-06-26 00:00:00.000
27422,2023,Silvia Susana,PLATAS,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,0,71250000,0,0,0,0,431500,0,,2023-05-30 00:00:00.000
27437,2023,Pilar,PASSAGLIA,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,0,0,0,,2023-05-31 00:00:00.000
27475,2023,Maria Florencia,CASAS,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,743000,0,,2023-06-01 00:00:00.000
27512,2023,Silvana Lucia,CONIA,1,NO APLICA,0,0,0,0,0,0,2154272,0,,2023-06-29 00:00:00.000
27481,2023,Rodrigo Fabian,DUNA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),100000,0,0,0,0,0,16500,0,,2023-06-01 00:00:00.000
27525,2023,Micaela Carolina,SORIA GUERRERO,1,NO APLICA,230000,0,0,0,0,0,100000,0,,2023-06-02 00:00:00.000
27526,2023,Juan Alberto,HERNANDEZ,5,CARGO SUPERIOR A COMISARIO,165000,0,0,0,0,0,1500000,0,,2023-06-02 00:00:00.000
26727,2023,Viviana Angelita,OSTA,1,NO APLICA,0,112000,0,0,0,0,82000,0,,2023-04-09 00:00:00.000
26788,2023,Leonardo Daniel Bautista,BASILE,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",2800000,0,0,0,0,0,63825,0,,2023-04-13 00:00:00.000
26805,2023,Juan Pablo,SASSANO,18,SUBSECRETARIO,4925955,2042800,0,0,0,0,3426460,0,,2023-04-13 00:00:00.000
26798,2023,Emiliano Gaston,NUÑEZ,1,NO APLICA,60000,0,0,0,0,0,365000,0,,2023-04-28 00:00:00.000
27088,2023,Jose Alberto,SALLES PAZ,5,CARGO SUPERIOR A COMISARIO,0,3102500,0,0,0,0,6583000,0,,2023-04-26 00:00:00.000
27092,2023,Pedro Horacio,BLANCO,1145,MIEMBRO DE JUNTA COMUNAL,0,0,0,100,0,439000,4000,0,,2023-04-26 00:00:00.000
27167,2023,Santiago Enrique,BARRAGUE,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,35148,0,,2023-05-06 00:00:00.000
27231,2023,Laura Noemi,SNAIDERMAN,1,NO APLICA,4100000,1683000,0,0,0,0,100000,0,,2023-05-09 00:00:00.000
27243,2023,Leticia Raquel,SEREBRINSKY,1,NO APLICA,0,0,0,0,0,0,150000,0,,2023-05-10 00:00:00.000
27294,2023,Juan Ignacio,SALARI,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,4956000,0,0,0,0,7245500,0,,2023-06-29 00:00:00.000
27316,2023,Maria De La Paz,ROSALES SORIA,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,0,0,0,0,0,20000,0,,2023-05-17 00:00:00.000
27317,2023,Ramon Heriberto,ROQUE,5,CARGO SUPERIOR A COMISARIO,0,450000,0,0,0,0,100000,0,,2023-05-17 00:00:00.000
27339,2023,Guillermo Claudio,BELERENIAN,1,NO APLICA,0,5002500,0,0,0,0,500,0,,2023-06-27 00:00:00.000
27332,2023,Gustavo Fabian,ARÉVALO,5,CARGO SUPERIOR A COMISARIO,380000,0,0,0,0,0,2450000,0,,2023-06-16 00:00:00.000
27341,2023,Diego Fernando,BRAMBATI,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,27462140,0,0,0,0,4000,0,,2023-05-20 00:00:00.000
27346,2023,MARIA CELESTE,PEÑA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),3000000,0,0,0,0,0,100000,0,,2023-06-29 00:00:00.000
27348,2023,Monica Beatriz,FREDA,17,SÍNDICO GENERAL,1410000,1386000,0,0,0,0,14312016,0,,2023-06-23 00:00:00.000
27439,2023,Valeria Hilda Isabel,PUCCI,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,0,800000,0,,2023-05-31 00:00:00.000
27374,2023,Juan Carlos,VALERO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),1170000,11463740,3828780,35916,0,3897508,44650,0,,2023-06-03 00:00:00.000
27425,2023,Carlos Maria,BRUN,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),660000,78581,0,46000,0,0,10687500,0,,2023-05-31 00:00:00.000
27431,2023,Fabiana Beatriz,GONZALEZ,1,NO APLICA,343000,70000,0,0,0,0,2000,0,,2023-05-31 00:00:00.000
27454,2023,Fernando Adrian,CARGNELUTTI,5,CARGO SUPERIOR A COMISARIO,1042600,5807342,0,0,0,0,262667,0,,2023-06-14 00:00:00.000
27456,2023,Cristian Alberto,CANALIS,5,CARGO SUPERIOR A COMISARIO,660000,97000,0,0,0,0,100000,0,,2023-06-11 00:00:00.000
27457,2023,Fabiana Elizabeth,CUESTA,5,CARGO SUPERIOR A COMISARIO,480000,4920000,0,0,0,0,60000,0,,2023-06-19 00:00:00.000
27458,2023,Mariano Alejandro,NARDI,5,CARGO SUPERIOR A COMISARIO,750000,210000,0,0,0,0,550000,0,,2023-06-15 00:00:00.000
27533,2023,victor hugo ramon,Gervini,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,0,0,0,0,0,0,800000,0,,2023-06-03 00:00:00.000
27579,2023,Fabian Luis,LACABA,5,CARGO SUPERIOR A COMISARIO,410000,535000,2658000,1346050,1130900,0,958000,0,,2023-06-22 00:00:00.000
27587,2023,Eloy Manuel,AGUIRRE RÉBORA,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,570000,101790,0,0,0,0,100000,0,,2023-06-06 00:00:00.000
27630,2023,Marcelo Eduardo,ALMADA,5,CARGO SUPERIOR A COMISARIO,2414000,398250,0,0,0,0,6108150,0,,2023-06-14 00:00:00.000
27685,2023,Carlos Alberto,PEREZ,1,NO APLICA,0,1000000,0,0,0,0,107000,0,,2023-06-24 00:00:00.000
27687,2023,Malena Sasha,CARCHIO,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,0,3000,0,,2023-06-07 00:00:00.000
27703,2023,Francisco Albano,VIERA DIEGUEZ,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,0,60000,0,,2023-06-08 00:00:00.000
27674,2023,José Ramón,GUTIERREZ,1,NO APLICA,416000,70000,0,0,0,0,40000,0,,2023-06-08 00:00:00.000
27752,2023,Marcos Pedro,TOMASELLA,1,NO APLICA,223000,13500000,0,0,0,0,2695000,0,,2023-07-24 00:00:00.000
27814,2023,Walter Orlando,MARTINEZ,4,CARGO SUPERIOR A COMANDANTE (BOMBEROS),191000,1640975,0,0,0,0,1376000,0,,2023-06-12 00:00:00.000
27815,2023,Roberto Angel,PARENTE,4,CARGO SUPERIOR A COMANDANTE (BOMBEROS),74600,1000001,0,0,0,0,3677000,0,,2023-06-11 00:00:00.000
27816,2023,Luis Andres,SANTILLAN,5,CARGO SUPERIOR A COMISARIO,215000,23000,0,0,0,0,1505605,0,,2023-06-11 00:00:00.000
27820,2023,Leonardo Daniel,BOGEY,5,CARGO SUPERIOR A COMISARIO,0,1315000,0,0,0,0,2000000,0,,2023-06-11 00:00:00.000
27847,2023,Dino Nicolas,BUZZI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,280500,0,,2023-07-01 00:00:00.000
22692,2023,Nicolas,CHIAMBRETTO,1000,CONTROLADOR DE FALTAS,2392000,7000000,0,0,0,0,932750,0,,2023-06-26 00:00:00.000
27871,2023,Lucia,LOBELOS,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,0,430000,0,,2023-06-12 00:00:00.000
27874,2023,Regina Isabel,BARON,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),580000000,33940000,0,0,0,0,2000000,0,,2023-06-26 00:00:00.000
27964,2023,Claudio Gabriel,VAZQUEZ,1,NO APLICA,226000,928000,0,0,0,0,48500,0,,2023-06-13 00:00:00.000
27889,2023,Jennifer,AMIGOT,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,200000,1,0,0,0,0,500000,0,,2023-06-16 00:00:00.000
27909,2023,Alejandro Rafael,CAPRIA,1,NO APLICA,0,13200000,0,0,0,0,100,0,,2023-06-13 00:00:00.000
27927,2023,Maria Manuela,LOPEZ MENENDEZ,16,SECRETARIO,173300,1181480,0,0,0,0,29011756,54967,,2023-06-29 00:00:00.000
27965,2023,Alejandra Yanina,NAVEIRO,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",1300000,14580000,0,0,0,0,20000,0,,2023-06-14 00:00:00.000
27980,2023,Maria Florencia,BUSILACHI CRAPAROTTA,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,3419582,1120000,0,0,0,0,6016640,0,,2023-06-27 00:00:00.000
27998,2023,Mauro Gerardo,CONESA,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,4690000,3150000,0,0,0,0,3835678,0,,2023-06-29 00:00:00.000
28010,2023,Adrian Ignacio Martin,OCHOA,5,CARGO SUPERIOR A COMISARIO,700000,3400000,0,0,0,0,10,0,,2023-06-27 00:00:00.000
28025,2023,Victoria Andrea,PAVIOTTI,1,NO APLICA,0,0,0,0,0,0,170450,0,,2023-06-24 00:00:00.000
27544,2023,Marcela Claudia,ANGIOI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),300000,4293000,0,0,0,0,1452653,0,,2023-06-05 00:00:00.000
27550,2023,Pablo Mariano,VARELA,5,CARGO SUPERIOR A COMISARIO,160100,4041500,0,0,0,0,585000,0,,2023-06-30 00:00:00.000
27565,2023,Gabriela Andrea,ANGELETTI,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,13116457,0,0,0,0,17700,0,,2023-06-29 00:00:00.000
27569,2023,Monica Patricia,LATORRE,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,0,150000,0,,2023-06-29 00:00:00.000
27585,2023,Juan Carlos,GREGG,5,CARGO SUPERIOR A COMISARIO,962539,270000,0,0,0,0,27944000,0,,2023-06-06 00:00:00.000
27607,2023,Alicia Celina,OLIVIERI ALBERTI,3,AUDITOR,2981300,231040,0,0,0,0,31499920,0,,2023-06-30 00:00:00.000
27609,2023,Ines Maria,BUTLER,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),1200000,2851800,0,0,0,0,6774912,0,,2023-07-11 00:00:00.000
27615,2023,Sergio Daniel,GILES,5,CARGO SUPERIOR A COMISARIO,4550000,950000,0,0,0,0,6400000,0,,2023-06-08 00:00:00.000
27631,2023,Jose Alberto,FERRENTINO,18,SUBSECRETARIO,5700000,60125000,0,0,0,0,50000,0,,2023-06-06 00:00:00.000
27624,2023,Fernando Jose,SANCHIS MUÑOZ,1,NO APLICA,990472,2000594,0,0,0,0,380090,0,,2023-06-09 00:00:00.000
27646,2023,Jose Maria,OHRNIALIAN,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,0,0,0,0,0,400000,0,,2023-06-27 00:00:00.000
27665,2023,Antonella Fiorella,PAGANO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),1132300,1,0,0,0,0,10000,0,,2023-06-23 00:00:00.000
27666,2023,Maria Florencia,GRIFFIN LYNCH,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),1598600,234000,0,0,0,0,5000,0,,2023-06-24 00:00:00.000
27669,2023,Daniela,JUAN,1,NO APLICA,0,0,0,0,0,0,200000,0,,2023-06-07 00:00:00.000
27714,2023,Ignacio Eduardo,MOGNONI,1,NO APLICA,728000,2240000,0,0,0,0,3847500,0,,2023-06-09 00:00:00.000
27731,2023,Gustavo Javier,ACEVEDO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),4882800,280000,0,0,0,0,3410000,0,,2023-06-08 00:00:00.000
26701,2023,Victor Hugo,VARELA,1,NO APLICA,452000,450000,0,0,0,0,40000,0,,2023-06-14 00:00:00.000
27737,2023,Mariano,GOMEZ,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",75000,0,0,0,0,0,100000,0,,2023-06-12 00:00:00.000
27756,2023,Pablo Horacio,MAINETTI,1,NO APLICA,0,46000,0,0,0,0,10000,0,,2023-06-09 00:00:00.000
27780,2023,Juan JosÉ,SAN PEDRO,1,NO APLICA,0,0,0,0,0,0,0,0,,2023-06-09 00:00:00.000
27788,2023,Matias,VAL,1145,MIEMBRO DE JUNTA COMUNAL,0,64000,0,0,0,0,220200,0,,2023-06-09 00:00:00.000
27793,2023,Francesco Xavier Alejandro,GIABBANI,1,NO APLICA,136000,3400010,0,0,0,0,500000,0,,2023-06-12 00:00:00.000
27833,2023,Marcelo Bernardo,NEWMAN,1,NO APLICA,0,0,0,0,0,0,380000,0,,2023-06-12 00:00:00.000
27835,2023,Javier,ABEDINI,1,NO APLICA,425000,70000,0,0,0,0,290000,0,,2023-06-12 00:00:00.000
27853,2023,Marcela Viviana,CASABELLA,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,0,720000,0,0,0,0,100000,0,,2023-06-14 00:00:00.000
27859,2023,Gonzalo Alberto,ALVAREZ,1,NO APLICA,2200000,0,0,0,0,0,10000,0,,2023-06-12 00:00:00.000
27529,2023,Maria Florencia,MAZZACCARA,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,16456500,0,0,0,0,15000,0,,2023-06-25 00:00:00.000
27543,2023,Marcelo Daniel,DE LELLA,1,NO APLICA,0,0,0,0,0,0,0,0,,2023-06-05 00:00:00.000
27975,2023,Jorge Jose,DERVAHANIAN,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,0,10000,0,,2023-06-15 00:00:00.000
27552,2023,Analia Fernanda,NEGRON,1,NO APLICA,255000,436244,0,0,0,0,631877,0,,2023-06-09 00:00:00.000
27825,2023,Monica Graciela,D'ORIO,1,NO APLICA,0,300000,0,0,0,0,26000,0,,2023-06-22 00:00:00.000
27625,2023,Claudio Marcelo,CARDOZO,5,CARGO SUPERIOR A COMISARIO,700700,0,0,0,0,0,500000,0,,2023-06-06 00:00:00.000
27864,2023,Nvard,NAZARYAN,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,439593,0,,2023-06-12 00:00:00.000
27697,2023,Julieta Soledad,MARTINEZ,1,NO APLICA,0,0,0,0,0,0,20000,0,,2023-06-07 00:00:00.000
27700,2023,Nestor Abel,HERNANDEZ,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,2000000,0,,2023-06-08 00:00:00.000
27727,2023,Fiorella Stefania,PERATA,1,NO APLICA,0,0,0,0,0,0,100000,0,,2023-06-22 00:00:00.000
27828,2023,Guillermo Luis,BONFOCO,4,CARGO SUPERIOR A COMANDANTE (BOMBEROS),3847525,186050,0,0,0,0,3783000,0,,2023-06-27 00:00:00.000
27803,2023,Alejandra Maria,GALETTI,1,NO APLICA,0,38758,0,0,0,0,1940000,0,,2023-06-10 00:00:00.000
27851,2023,Andrea Viviana,GONZALEZ,1000,CONTROLADOR DE FALTAS,1600000,1,0,0,0,0,13075000,0,,2023-06-22 00:00:00.000
27877,2023,Emilse Moira,TEYO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),508100,925000,0,0,0,0,242000,0,,2023-06-15 00:00:00.000
27882,2023,Claudio Damian,PRESMAN,1,NO APLICA,630900,63525000,0,0,0,0,5500,0,,2023-06-12 00:00:00.000
27899,2023,Carla Maria,VIDIRI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,329108,0,0,0,0,7991350,0,,2023-06-16 00:00:00.000
27908,2023,Fulvio Walter,PARADELA,5,CARGO SUPERIOR A COMISARIO,260000,3906000,0,0,0,0,1412500,0,,2023-06-13 00:00:00.000
27910,2023,Mauro Nicolas,SILGUERO,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,0,350000,0,,2023-06-13 00:00:00.000
27913,2023,Elena Noemi,GONZALEZ,1,NO APLICA,0,0,0,0,0,0,78000,0,,2023-06-13 00:00:00.000
27918,2023,Mariano Martin,CORTI,1,NO APLICA,2762000,226800,0,676000,0,0,7540000,0,,2023-06-13 00:00:00.000
27920,2023,Deborah Maia,GOREN,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,35000,0,,2023-06-29 00:00:00.000
28009,2023,Maria Dolores,PUJOL,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),500000,4865000,0,0,0,839700,100000,0,,2023-06-29 00:00:00.000
27959,2023,Ruben Argentino,LUNA,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,86000,64000,0,0,0,0,353920,0,,2023-06-27 00:00:00.000
27961,2023,Luciano,OTERO,5,CARGO SUPERIOR A COMISARIO,5536500,720000,0,0,0,0,4081000,0,,2023-06-29 00:00:00.000
27972,2023,Sabrina Edith,MEDIAVILLA,1,NO APLICA,1100000,0,0,0,0,0,100000,0,,2023-06-14 00:00:00.000
27985,2023,Gustavo Damian,SZUCHTER,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),210000,1570000,0,1215406,0,0,11542500,0,,2023-06-26 00:00:00.000
27996,2023,Pablo Javier,GONZALEZ MONTANER,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),525000,132500,3034730,0,0,1886548,12925000,0,,2023-07-11 00:00:00.000
28012,2023,Maria Alejandra,BAZAN FERREYRA,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,206025000,0,0,0,0,1075358,0,,2023-06-30 00:00:00.000
28013,2023,Esteban Gabriel,SCHULTHEIS,5,CARGO SUPERIOR A COMISARIO,50000,54000,0,0,0,0,100000,0,,2023-06-14 00:00:00.000
27568,2023,Leandro Noer,ALASSIA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),1200000,1,0,0,0,0,1098750,0,,2023-06-05 00:00:00.000
27595,2023,Agustin,GONZALEZ CALDERON,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,100000,0,0,0,0,4550500,0,,2023-06-06 00:00:00.000
27581,2023,Patricio Bruno,GIL,5,CARGO SUPERIOR A COMISARIO,928900,0,0,0,0,0,583300,0,,2023-06-27 00:00:00.000
27618,2023,Mariana Florencia,KAMIAN,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),90000,31562500,0,0,0,0,12495150,0,,2023-06-27 00:00:00.000
27612,2023,Cesar Rodrigo,ALANIZ,5,CARGO SUPERIOR A COMISARIO,690000,0,0,0,0,0,250000,0,,2023-06-06 00:00:00.000
27670,2023,Lucila,CAPELLI,18,SUBSECRETARIO,0,18585800,0,0,0,0,8454756,0,,2023-06-30 00:00:00.000
27696,2023,Stella Maris,DALPIAZ,1,NO APLICA,0,78000,0,0,0,0,12012088,0,,2023-06-08 00:00:00.000
27699,2023,María Belén,TACCONE,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,257000,0,0,0,0,0,1743000,0,,2023-06-30 00:00:00.000
27706,2023,Francisco Antonio,VARDE,5,CARGO SUPERIOR A COMISARIO,1320000,0,0,0,0,0,1000000,0,,2023-06-08 00:00:00.000
27723,2023,Javier Oscar,FUENTES,1001,GERENTE / SUBGERENTE OPERATIVO,1293400,366199,0,0,0,0,55000,0,,2023-07-04 00:00:00.000
27735,2023,Analia Judith,BAUM,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,165622430,0,0,0,0,492678,0,,2023-06-14 00:00:00.000
27744,2023,Gustavo Martin,CAMPUZANO,5,CARGO SUPERIOR A COMISARIO,1500000,8300000,0,0,0,0,350000,0,,2023-06-08 00:00:00.000
27746,2023,Pedro Fernando,NARVAEZ,5,CARGO SUPERIOR A COMISARIO,2500,0,0,0,0,0,53490500,0,,2023-06-29 00:00:00.000
27786,2023,Mariano Tomas,SUAREZ,1,NO APLICA,22000,0,0,0,0,0,180000,0,,2023-06-09 00:00:00.000
27807,2023,Maria Mercedes,FERRARI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,7376000,0,0,0,0,1990000,0,,2023-06-27 00:00:00.000
